index,credit_rating
33588,Обычный
33589,Обычный
33590,Обычный
33591,Обычный
33592,Обычный
33593,Обычный
33594,Обычный
33595,Обычный
33596,Обычный
33597,Обычный
33598,Обычный
33599,Обычный
33600,Плохой
33601,Плохой
33602,Плохой
33603,Плохой
33604,Плохой
33605,Плохой
33606,Плохой
33607,Плохой
33608,Плохой
33609,Обычный
33610,Обычный
33611,Обычный
33612,Плохой
33613,Обычный
33614,Обычный
33615,Плохой
33616,Обычный
33617,Обычный
33618,Обычный
33619,Обычный
33620,Обычный
33621,Обычный
33622,Обычный
33623,Обычный
33624,Обычный
33625,Хороший
33626,Хороший
33627,Хороший
33628,Хороший
33629,Обычный
33630,Хороший
33631,Хороший
33632,Обычный
33633,Обычный
33634,Обычный
33635,Обычный
33636,Обычный
33637,Обычный
33638,Обычный
33639,Обычный
33640,Плохой
33641,Плохой
33642,Плохой
33643,Плохой
33644,Плохой
33645,Плохой
33646,Плохой
33647,Обычный
33648,Обычный
33649,Обычный
33650,Обычный
33651,Обычный
33652,Обычный
33653,Обычный
33654,Обычный
33655,Обычный
33656,Хороший
33657,Хороший
33658,Хороший
33659,Хороший
33660,Хороший
33661,Хороший
33662,Хороший
33663,Хороший
33664,Плохой
33665,Плохой
33666,Плохой
33667,Плохой
33668,Плохой
33669,Плохой
33670,Плохой
33671,Плохой
33672,Обычный
33673,Обычный
33674,Обычный
33675,Обычный
33676,Обычный
33677,Обычный
33678,Обычный
33679,Обычный
33680,Обычный
33681,Обычный
33682,Обычный
33683,Обычный
33684,Обычный
33685,Обычный
33686,Обычный
33687,Плохой
33688,Обычный
33689,Обычный
33690,Обычный
33691,Обычный
33692,Обычный
33693,Обычный
33694,Обычный
33695,Обычный
33696,Хороший
33697,Хороший
33698,Хороший
33699,Хороший
33700,Хороший
33701,Хороший
33702,Хороший
33703,Хороший
33704,Обычный
33705,Обычный
33706,Обычный
33707,Обычный
33708,Обычный
33709,Обычный
33710,Обычный
33711,Обычный
33712,Обычный
33713,Обычный
33714,Обычный
33715,Обычный
33716,Обычный
33717,Обычный
33718,Обычный
33719,Обычный
33720,Хороший
33721,Хороший
33722,Хороший
33723,Хороший
33724,Хороший
33725,Обычный
33726,Хороший
33727,Хороший
33728,Плохой
33729,Плохой
33730,Плохой
33731,Плохой
33732,Плохой
33733,Плохой
33734,Обычный
33735,Плохой
33736,Хороший
33737,Хороший
33738,Хороший
33739,Хороший
33740,Хороший
33741,Хороший
33742,Хороший
33743,Хороший
33744,Обычный
33745,Обычный
33746,Обычный
33747,Обычный
33748,Обычный
33749,Обычный
33750,Обычный
33751,Обычный
33752,Обычный
33753,Обычный
33754,Обычный
33755,Обычный
33756,Обычный
33757,Обычный
33758,Обычный
33759,Обычный
33760,Обычный
33761,Обычный
33762,Обычный
33763,Обычный
33764,Обычный
33765,Обычный
33766,Обычный
33767,Обычный
33768,Плохой
33769,Плохой
33770,Плохой
33771,Обычный
33772,Обычный
33773,Плохой
33774,Плохой
33775,Плохой
33776,Плохой
33777,Плохой
33778,Плохой
33779,Плохой
33780,Плохой
33781,Плохой
33782,Плохой
33783,Плохой
33784,Хороший
33785,Хороший
33786,Хороший
33787,Хороший
33788,Хороший
33789,Хороший
33790,Хороший
33791,Хороший
33792,Плохой
33793,Обычный
33794,Плохой
33795,Плохой
33796,Обычный
33797,Плохой
33798,Обычный
33799,Плохой
33800,Обычный
33801,Обычный
33802,Обычный
33803,Обычный
33804,Обычный
33805,Обычный
33806,Обычный
33807,Обычный
33808,Плохой
33809,Плохой
33810,Плохой
33811,Плохой
33812,Плохой
33813,Плохой
33814,Плохой
33815,Плохой
33816,Обычный
33817,Обычный
33818,Обычный
33819,Обычный
33820,Плохой
33821,Обычный
33822,Обычный
33823,Обычный
33824,Обычный
33825,Обычный
33826,Обычный
33827,Обычный
33828,Обычный
33829,Обычный
33830,Обычный
33831,Обычный
33832,Хороший
33833,Хороший
33834,Хороший
33835,Хороший
33836,Хороший
33837,Хороший
33838,Хороший
33839,Хороший
33840,Плохой
33841,Плохой
33842,Обычный
33843,Плохой
33844,Обычный
33845,Плохой
33846,Плохой
33847,Плохой
33848,Плохой
33849,Плохой
33850,Обычный
33851,Плохой
33852,Обычный
33853,Обычный
33854,Обычный
33855,Обычный
33856,Обычный
33857,Обычный
33858,Обычный
33859,Обычный
33860,Обычный
33861,Обычный
33862,Обычный
33863,Обычный
33864,Плохой
33865,Плохой
33866,Плохой
33867,Плохой
33868,Плохой
33869,Плохой
33870,Плохой
33871,Плохой
33872,Плохой
33873,Плохой
33874,Плохой
33875,Плохой
33876,Плохой
33877,Плохой
33878,Плохой
33879,Плохой
33880,Обычный
33881,Обычный
33882,Обычный
33883,Обычный
33884,Обычный
33885,Обычный
33886,Обычный
33887,Обычный
33888,Обычный
33889,Обычный
33890,Обычный
33891,Обычный
33892,Обычный
33893,Обычный
33894,Обычный
33895,Обычный
33896,Плохой
33897,Плохой
33898,Плохой
33899,Плохой
33900,Плохой
33901,Плохой
33902,Плохой
33903,Плохой
33904,Хороший
33905,Хороший
33906,Хороший
33907,Хороший
33908,Хороший
33909,Хороший
33910,Обычный
33911,Обычный
33912,Обычный
33913,Обычный
33914,Обычный
33915,Обычный
33916,Обычный
33917,Обычный
33918,Обычный
33919,Обычный
33920,Хороший
33921,Хороший
33922,Обычный
33923,Обычный
33924,Хороший
33925,Обычный
33926,Обычный
33927,Обычный
33928,Обычный
33929,Обычный
33930,Обычный
33931,Обычный
33932,Обычный
33933,Обычный
33934,Обычный
33935,Обычный
33936,Обычный
33937,Обычный
33938,Обычный
33939,Обычный
33940,Обычный
33941,Обычный
33942,Обычный
33943,Обычный
33944,Обычный
33945,Обычный
33946,Обычный
33947,Обычный
33948,Обычный
33949,Обычный
33950,Обычный
33951,Обычный
33952,Обычный
33953,Обычный
33954,Обычный
33955,Обычный
33956,Обычный
33957,Обычный
33958,Обычный
33959,Обычный
33960,Плохой
33961,Плохой
33962,Плохой
33963,Плохой
33964,Плохой
33965,Плохой
33966,Плохой
33967,Плохой
33968,Плохой
33969,Плохой
33970,Плохой
33971,Плохой
33972,Плохой
33973,Плохой
33974,Обычный
33975,Плохой
33976,Плохой
33977,Плохой
33978,Плохой
33979,Плохой
33980,Плохой
33981,Плохой
33982,Плохой
33983,Плохой
33984,Хороший
33985,Обычный
33986,Хороший
33987,Обычный
33988,Обычный
33989,Обычный
33990,Обычный
33991,Обычный
33992,Обычный
33993,Обычный
33994,Обычный
33995,Обычный
33996,Обычный
33997,Обычный
33998,Обычный
33999,Обычный
34000,Обычный
34001,Обычный
34002,Обычный
34003,Обычный
34004,Обычный
34005,Обычный
34006,Обычный
34007,Обычный
34008,Обычный
34009,Обычный
34010,Обычный
34011,Плохой
34012,Обычный
34013,Обычный
34014,Обычный
34015,Обычный
34016,Обычный
34017,Обычный
34018,Обычный
34019,Обычный
34020,Обычный
34021,Обычный
34022,Обычный
34023,Обычный
34024,Обычный
34025,Обычный
34026,Обычный
34027,Обычный
34028,Обычный
34029,Обычный
34030,Обычный
34031,Обычный
34032,Обычный
34033,Обычный
34034,Обычный
34035,Обычный
34036,Обычный
34037,Обычный
34038,Обычный
34039,Обычный
34040,Обычный
34041,Обычный
34042,Обычный
34043,Обычный
34044,Обычный
34045,Обычный
34046,Обычный
34047,Обычный
34048,Обычный
34049,Обычный
34050,Обычный
34051,Обычный
34052,Обычный
34053,Обычный
34054,Плохой
34055,Обычный
34056,Обычный
34057,Обычный
34058,Обычный
34059,Обычный
34060,Обычный
34061,Обычный
34062,Обычный
34063,Обычный
34064,Плохой
34065,Плохой
34066,Плохой
34067,Плохой
34068,Плохой
34069,Плохой
34070,Плохой
34071,Плохой
34072,Плохой
34073,Плохой
34074,Плохой
34075,Плохой
34076,Плохой
34077,Плохой
34078,Плохой
34079,Плохой
34080,Хороший
34081,Хороший
34082,Хороший
34083,Хороший
34084,Хороший
34085,Хороший
34086,Хороший
34087,Хороший
34088,Хороший
34089,Хороший
34090,Хороший
34091,Хороший
34092,Хороший
34093,Хороший
34094,Хороший
34095,Хороший
34096,Обычный
34097,Плохой
34098,Обычный
34099,Плохой
34100,Обычный
34101,Обычный
34102,Обычный
34103,Обычный
34104,Обычный
34105,Обычный
34106,Обычный
34107,Обычный
34108,Обычный
34109,Обычный
34110,Обычный
34111,Обычный
34112,Хороший
34113,Хороший
34114,Хороший
34115,Хороший
34116,Хороший
34117,Хороший
34118,Хороший
34119,Хороший
34120,Плохой
34121,Плохой
34122,Плохой
34123,Плохой
34124,Плохой
34125,Плохой
34126,Плохой
34127,Плохой
34128,Хороший
34129,Хороший
34130,Хороший
34131,Хороший
34132,Хороший
34133,Обычный
34134,Хороший
34135,Хороший
34136,Обычный
34137,Обычный
34138,Обычный
34139,Обычный
34140,Обычный
34141,Обычный
34142,Обычный
34143,Обычный
34144,Плохой
34145,Плохой
34146,Плохой
34147,Плохой
34148,Плохой
34149,Плохой
34150,Плохой
34151,Плохой
34152,Плохой
34153,Обычный
34154,Плохой
34155,Обычный
34156,Обычный
34157,Обычный
34158,Обычный
34159,Плохой
34160,Плохой
34161,Плохой
34162,Плохой
34163,Плохой
34164,Плохой
34165,Плохой
34166,Плохой
34167,Плохой
34168,Плохой
34169,Плохой
34170,Плохой
34171,Плохой
34172,Плохой
34173,Плохой
34174,Плохой
34175,Плохой
34176,Обычный
34177,Обычный
34178,Обычный
34179,Обычный
34180,Обычный
34181,Обычный
34182,Обычный
34183,Обычный
34184,Обычный
34185,Обычный
34186,Обычный
34187,Обычный
34188,Обычный
34189,Обычный
34190,Обычный
34191,Обычный
34192,Плохой
34193,Плохой
34194,Плохой
34195,Плохой
34196,Плохой
34197,Плохой
34198,Плохой
34199,Плохой
34200,Обычный
34201,Обычный
34202,Обычный
34203,Обычный
34204,Обычный
34205,Обычный
34206,Обычный
34207,Обычный
34208,Обычный
34209,Обычный
34210,Обычный
34211,Обычный
34212,Обычный
34213,Обычный
34214,Обычный
34215,Обычный
34216,Хороший
34217,Хороший
34218,Хороший
34219,Хороший
34220,Хороший
34221,Хороший
34222,Хороший
34223,Хороший
34224,Обычный
34225,Обычный
34226,Обычный
34227,Обычный
34228,Обычный
34229,Обычный
34230,Обычный
34231,Плохой
34232,Обычный
34233,Обычный
34234,Обычный
34235,Обычный
34236,Обычный
34237,Обычный
34238,Обычный
34239,Обычный
34240,Плохой
34241,Плохой
34242,Плохой
34243,Плохой
34244,Плохой
34245,Плохой
34246,Плохой
34247,Плохой
34248,Плохой
34249,Плохой
34250,Плохой
34251,Плохой
34252,Плохой
34253,Плохой
34254,Плохой
34255,Плохой
34256,Обычный
34257,Обычный
34258,Обычный
34259,Обычный
34260,Обычный
34261,Обычный
34262,Обычный
34263,Обычный
34264,Обычный
34265,Обычный
34266,Обычный
34267,Обычный
34268,Обычный
34269,Обычный
34270,Обычный
34271,Обычный
34272,Обычный
34273,Обычный
34274,Обычный
34275,Обычный
34276,Обычный
34277,Обычный
34278,Обычный
34279,Обычный
34280,Обычный
34281,Обычный
34282,Обычный
34283,Обычный
34284,Обычный
34285,Обычный
34286,Обычный
34287,Обычный
34288,Плохой
34289,Плохой
34290,Плохой
34291,Плохой
34292,Плохой
34293,Плохой
34294,Плохой
34295,Плохой
34296,Обычный
34297,Обычный
34298,Обычный
34299,Обычный
34300,Обычный
34301,Обычный
34302,Обычный
34303,Обычный
34304,Хороший
34305,Хороший
34306,Хороший
34307,Хороший
34308,Хороший
34309,Хороший
34310,Хороший
34311,Хороший
34312,Хороший
34313,Хороший
34314,Хороший
34315,Хороший
34316,Хороший
34317,Хороший
34318,Хороший
34319,Хороший
34320,Обычный
34321,Обычный
34322,Обычный
34323,Обычный
34324,Обычный
34325,Обычный
34326,Обычный
34327,Обычный
34328,Обычный
34329,Обычный
34330,Обычный
34331,Обычный
34332,Обычный
34333,Обычный
34334,Обычный
34335,Обычный
34336,Плохой
34337,Обычный
34338,Плохой
34339,Обычный
34340,Обычный
34341,Обычный
34342,Обычный
34343,Плохой
34344,Хороший
34345,Хороший
34346,Хороший
34347,Обычный
34348,Обычный
34349,Хороший
34350,Хороший
34351,Обычный
34352,Обычный
34353,Обычный
34354,Обычный
34355,Обычный
34356,Обычный
34357,Обычный
34358,Обычный
34359,Обычный
34360,Обычный
34361,Обычный
34362,Обычный
34363,Обычный
34364,Обычный
34365,Обычный
34366,Обычный
34367,Обычный
34368,Обычный
34369,Обычный
34370,Обычный
34371,Обычный
34372,Обычный
34373,Обычный
34374,Обычный
34375,Обычный
34376,Обычный
34377,Обычный
34378,Обычный
34379,Обычный
34380,Обычный
34381,Обычный
34382,Обычный
34383,Обычный
34384,Обычный
34385,Обычный
34386,Обычный
34387,Обычный
34388,Обычный
34389,Обычный
34390,Обычный
34391,Обычный
34392,Плохой
34393,Плохой
34394,Плохой
34395,Плохой
34396,Плохой
34397,Плохой
34398,Плохой
34399,Плохой
34400,Обычный
34401,Плохой
34402,Обычный
34403,Плохой
34404,Обычный
34405,Обычный
34406,Плохой
34407,Плохой
34408,Обычный
34409,Обычный
34410,Обычный
34411,Обычный
34412,Обычный
34413,Обычный
34414,Обычный
34415,Обычный
34416,Плохой
34417,Плохой
34418,Плохой
34419,Плохой
34420,Плохой
34421,Плохой
34422,Плохой
34423,Плохой
34424,Обычный
34425,Обычный
34426,Обычный
34427,Обычный
34428,Обычный
34429,Обычный
34430,Обычный
34431,Обычный
34432,Обычный
34433,Обычный
34434,Обычный
34435,Обычный
34436,Обычный
34437,Обычный
34438,Обычный
34439,Обычный
34440,Хороший
34441,Хороший
34442,Хороший
34443,Хороший
34444,Хороший
34445,Хороший
34446,Хороший
34447,Хороший
34448,Плохой
34449,Плохой
34450,Плохой
34451,Плохой
34452,Плохой
34453,Плохой
34454,Плохой
34455,Плохой
34456,Обычный
34457,Обычный
34458,Обычный
34459,Обычный
34460,Обычный
34461,Обычный
34462,Обычный
34463,Обычный
34464,Плохой
34465,Плохой
34466,Плохой
34467,Плохой
34468,Плохой
34469,Плохой
34470,Плохой
34471,Плохой
34472,Обычный
34473,Обычный
34474,Обычный
34475,Обычный
34476,Обычный
34477,Обычный
34478,Обычный
34479,Обычный
34480,Плохой
34481,Плохой
34482,Плохой
34483,Плохой
34484,Плохой
34485,Плохой
34486,Плохой
34487,Плохой
34488,Обычный
34489,Обычный
34490,Обычный
34491,Обычный
34492,Обычный
34493,Обычный
34494,Обычный
34495,Обычный
34496,Обычный
34497,Обычный
34498,Обычный
34499,Обычный
34500,Обычный
34501,Обычный
34502,Обычный
34503,Обычный
34504,Плохой
34505,Плохой
34506,Плохой
34507,Плохой
34508,Плохой
34509,Плохой
34510,Плохой
34511,Плохой
34512,Обычный
34513,Обычный
34514,Обычный
34515,Обычный
34516,Обычный
34517,Обычный
34518,Обычный
34519,Обычный
34520,Обычный
34521,Обычный
34522,Обычный
34523,Обычный
34524,Обычный
34525,Обычный
34526,Обычный
34527,Обычный
34528,Плохой
34529,Плохой
34530,Плохой
34531,Плохой
34532,Плохой
34533,Плохой
34534,Плохой
34535,Плохой
34536,Обычный
34537,Обычный
34538,Обычный
34539,Обычный
34540,Обычный
34541,Обычный
34542,Обычный
34543,Обычный
34544,Хороший
34545,Хороший
34546,Хороший
34547,Хороший
34548,Хороший
34549,Хороший
34550,Хороший
34551,Хороший
34552,Обычный
34553,Обычный
34554,Обычный
34555,Обычный
34556,Обычный
34557,Обычный
34558,Обычный
34559,Обычный
34560,Обычный
34561,Обычный
34562,Обычный
34563,Обычный
34564,Обычный
34565,Обычный
34566,Обычный
34567,Обычный
34568,Плохой
34569,Плохой
34570,Плохой
34571,Плохой
34572,Обычный
34573,Плохой
34574,Плохой
34575,Плохой
34576,Обычный
34577,Обычный
34578,Обычный
34579,Обычный
34580,Обычный
34581,Обычный
34582,Обычный
34583,Обычный
34584,Обычный
34585,Плохой
34586,Обычный
34587,Обычный
34588,Обычный
34589,Плохой
34590,Обычный
34591,Плохой
34592,Обычный
34593,Обычный
34594,Обычный
34595,Хороший
34596,Хороший
34597,Обычный
34598,Хороший
34599,Обычный
34600,Обычный
34601,Обычный
34602,Обычный
34603,Обычный
34604,Обычный
34605,Обычный
34606,Обычный
34607,Обычный
34608,Обычный
34609,Обычный
34610,Обычный
34611,Обычный
34612,Обычный
34613,Обычный
34614,Обычный
34615,Обычный
34616,Плохой
34617,Плохой
34618,Плохой
34619,Плохой
34620,Плохой
34621,Плохой
34622,Плохой
34623,Плохой
34624,Обычный
34625,Обычный
34626,Обычный
34627,Обычный
34628,Обычный
34629,Обычный
34630,Обычный
34631,Обычный
34632,Обычный
34633,Обычный
34634,Плохой
34635,Плохой
34636,Обычный
34637,Обычный
34638,Обычный
34639,Обычный
34640,Плохой
34641,Плохой
34642,Плохой
34643,Плохой
34644,Плохой
34645,Плохой
34646,Плохой
34647,Плохой
34648,Обычный
34649,Обычный
34650,Обычный
34651,Обычный
34652,Обычный
34653,Обычный
34654,Обычный
34655,Обычный
34656,Обычный
34657,Обычный
34658,Обычный
34659,Обычный
34660,Обычный
34661,Обычный
34662,Обычный
34663,Обычный
34664,Обычный
34665,Обычный
34666,Обычный
34667,Плохой
34668,Обычный
34669,Обычный
34670,Обычный
34671,Обычный
34672,Плохой
34673,Плохой
34674,Плохой
34675,Плохой
34676,Плохой
34677,Плохой
34678,Плохой
34679,Плохой
34680,Обычный
34681,Обычный
34682,Хороший
34683,Обычный
34684,Обычный
34685,Обычный
34686,Обычный
34687,Обычный
34688,Плохой
34689,Плохой
34690,Плохой
34691,Плохой
34692,Плохой
34693,Плохой
34694,Плохой
34695,Плохой
34696,Обычный
34697,Обычный
34698,Обычный
34699,Обычный
34700,Обычный
34701,Обычный
34702,Обычный
34703,Плохой
34704,Плохой
34705,Плохой
34706,Плохой
34707,Плохой
34708,Плохой
34709,Плохой
34710,Обычный
34711,Плохой
34712,Плохой
34713,Обычный
34714,Обычный
34715,Плохой
34716,Обычный
34717,Обычный
34718,Обычный
34719,Обычный
34720,Обычный
34721,Обычный
34722,Обычный
34723,Обычный
34724,Обычный
34725,Обычный
34726,Обычный
34727,Обычный
34728,Хороший
34729,Хороший
34730,Хороший
34731,Хороший
34732,Хороший
34733,Хороший
34734,Хороший
34735,Хороший
34736,Обычный
34737,Обычный
34738,Обычный
34739,Обычный
34740,Обычный
34741,Обычный
34742,Обычный
34743,Обычный
34744,Плохой
34745,Плохой
34746,Плохой
34747,Плохой
34748,Плохой
34749,Плохой
34750,Плохой
34751,Плохой
34752,Обычный
34753,Обычный
34754,Обычный
34755,Обычный
34756,Обычный
34757,Обычный
34758,Обычный
34759,Обычный
34760,Обычный
34761,Хороший
34762,Хороший
34763,Обычный
34764,Хороший
34765,Обычный
34766,Хороший
34767,Хороший
34768,Хороший
34769,Хороший
34770,Хороший
34771,Хороший
34772,Обычный
34773,Хороший
34774,Хороший
34775,Хороший
34776,Обычный
34777,Хороший
34778,Хороший
34779,Хороший
34780,Хороший
34781,Хороший
34782,Хороший
34783,Хороший
34784,Обычный
34785,Обычный
34786,Обычный
34787,Обычный
34788,Обычный
34789,Обычный
34790,Обычный
34791,Обычный
34792,Обычный
34793,Обычный
34794,Обычный
34795,Обычный
34796,Обычный
34797,Обычный
34798,Обычный
34799,Обычный
34800,Плохой
34801,Плохой
34802,Плохой
34803,Плохой
34804,Плохой
34805,Плохой
34806,Плохой
34807,Плохой
34808,Плохой
34809,Плохой
34810,Плохой
34811,Плохой
34812,Плохой
34813,Плохой
34814,Плохой
34815,Плохой
34816,Плохой
34817,Плохой
34818,Плохой
34819,Плохой
34820,Плохой
34821,Плохой
34822,Плохой
34823,Плохой
34824,Хороший
34825,Хороший
34826,Хороший
34827,Хороший
34828,Хороший
34829,Обычный
34830,Хороший
34831,Хороший
34832,Обычный
34833,Обычный
34834,Обычный
34835,Обычный
34836,Обычный
34837,Обычный
34838,Обычный
34839,Обычный
34840,Хороший
34841,Хороший
34842,Обычный
34843,Обычный
34844,Обычный
34845,Обычный
34846,Обычный
34847,Обычный
34848,Обычный
34849,Обычный
34850,Обычный
34851,Обычный
34852,Обычный
34853,Обычный
34854,Обычный
34855,Обычный
34856,Плохой
34857,Плохой
34858,Плохой
34859,Плохой
34860,Плохой
34861,Плохой
34862,Плохой
34863,Плохой
34864,Хороший
34865,Хороший
34866,Хороший
34867,Хороший
34868,Хороший
34869,Хороший
34870,Хороший
34871,Обычный
34872,Обычный
34873,Обычный
34874,Обычный
34875,Обычный
34876,Обычный
34877,Обычный
34878,Обычный
34879,Обычный
34880,Обычный
34881,Обычный
34882,Обычный
34883,Обычный
34884,Обычный
34885,Обычный
34886,Обычный
34887,Обычный
34888,Обычный
34889,Обычный
34890,Обычный
34891,Обычный
34892,Обычный
34893,Обычный
34894,Обычный
34895,Обычный
34896,Обычный
34897,Обычный
34898,Обычный
34899,Обычный
34900,Обычный
34901,Обычный
34902,Обычный
34903,Обычный
34904,Плохой
34905,Плохой
34906,Плохой
34907,Плохой
34908,Плохой
34909,Плохой
34910,Плохой
34911,Плохой
34912,Хороший
34913,Хороший
34914,Хороший
34915,Хороший
34916,Хороший
34917,Хороший
34918,Хороший
34919,Хороший
34920,Обычный
34921,Обычный
34922,Обычный
34923,Обычный
34924,Обычный
34925,Обычный
34926,Обычный
34927,Обычный
34928,Хороший
34929,Хороший
34930,Хороший
34931,Хороший
34932,Хороший
34933,Хороший
34934,Хороший
34935,Хороший
34936,Плохой
34937,Плохой
34938,Плохой
34939,Плохой
34940,Плохой
34941,Плохой
34942,Плохой
34943,Плохой
34944,Обычный
34945,Обычный
34946,Обычный
34947,Обычный
34948,Обычный
34949,Обычный
34950,Обычный
34951,Обычный
34952,Обычный
34953,Обычный
34954,Обычный
34955,Обычный
34956,Обычный
34957,Обычный
34958,Обычный
34959,Обычный
34960,Обычный
34961,Обычный
34962,Обычный
34963,Обычный
34964,Плохой
34965,Плохой
34966,Плохой
34967,Плохой
34968,Хороший
34969,Обычный
34970,Обычный
34971,Обычный
34972,Обычный
34973,Обычный
34974,Хороший
34975,Хороший
34976,Обычный
34977,Обычный
34978,Обычный
34979,Обычный
34980,Обычный
34981,Обычный
34982,Обычный
34983,Обычный
34984,Обычный
34985,Обычный
34986,Обычный
34987,Обычный
34988,Обычный
34989,Обычный
34990,Обычный
34991,Хороший
34992,Обычный
34993,Обычный
34994,Обычный
34995,Обычный
34996,Обычный
34997,Обычный
34998,Обычный
34999,Обычный
35000,Обычный
35001,Обычный
35002,Обычный
35003,Обычный
35004,Обычный
35005,Обычный
35006,Обычный
35007,Обычный
35008,Хороший
35009,Хороший
35010,Хороший
35011,Хороший
35012,Хороший
35013,Хороший
35014,Хороший
35015,Хороший
35016,Плохой
35017,Обычный
35018,Плохой
35019,Плохой
35020,Плохой
35021,Плохой
35022,Плохой
35023,Плохой
35024,Обычный
35025,Обычный
35026,Обычный
35027,Обычный
35028,Обычный
35029,Обычный
35030,Обычный
35031,Обычный
35032,Плохой
35033,Плохой
35034,Плохой
35035,Плохой
35036,Плохой
35037,Плохой
35038,Плохой
35039,Плохой
35040,Плохой
35041,Плохой
35042,Плохой
35043,Обычный
35044,Плохой
35045,Плохой
35046,Плохой
35047,Плохой
35048,Плохой
35049,Плохой
35050,Плохой
35051,Плохой
35052,Плохой
35053,Плохой
35054,Плохой
35055,Плохой
35056,Плохой
35057,Плохой
35058,Плохой
35059,Плохой
35060,Плохой
35061,Плохой
35062,Плохой
35063,Плохой
35064,Плохой
35065,Обычный
35066,Плохой
35067,Плохой
35068,Обычный
35069,Плохой
35070,Обычный
35071,Плохой
35072,Плохой
35073,Плохой
35074,Плохой
35075,Плохой
35076,Плохой
35077,Плохой
35078,Плохой
35079,Плохой
35080,Плохой
35081,Плохой
35082,Плохой
35083,Плохой
35084,Обычный
35085,Плохой
35086,Плохой
35087,Плохой
35088,Плохой
35089,Плохой
35090,Плохой
35091,Плохой
35092,Плохой
35093,Плохой
35094,Плохой
35095,Плохой
35096,Обычный
35097,Обычный
35098,Обычный
35099,Обычный
35100,Обычный
35101,Обычный
35102,Обычный
35103,Обычный
35104,Плохой
35105,Плохой
35106,Плохой
35107,Плохой
35108,Плохой
35109,Плохой
35110,Плохой
35111,Плохой
35112,Обычный
35113,Обычный
35114,Обычный
35115,Обычный
35116,Обычный
35117,Обычный
35118,Обычный
35119,Обычный
35120,Хороший
35121,Хороший
35122,Хороший
35123,Хороший
35124,Хороший
35125,Хороший
35126,Хороший
35127,Хороший
35128,Обычный
35129,Обычный
35130,Обычный
35131,Обычный
35132,Обычный
35133,Обычный
35134,Обычный
35135,Обычный
35136,Плохой
35137,Плохой
35138,Плохой
35139,Плохой
35140,Плохой
35141,Плохой
35142,Плохой
35143,Плохой
35144,Плохой
35145,Плохой
35146,Плохой
35147,Плохой
35148,Плохой
35149,Плохой
35150,Плохой
35151,Плохой
35152,Хороший
35153,Хороший
35154,Хороший
35155,Хороший
35156,Обычный
35157,Хороший
35158,Хороший
35159,Хороший
35160,Обычный
35161,Обычный
35162,Обычный
35163,Обычный
35164,Обычный
35165,Обычный
35166,Обычный
35167,Обычный
35168,Обычный
35169,Обычный
35170,Обычный
35171,Обычный
35172,Обычный
35173,Обычный
35174,Обычный
35175,Обычный
35176,Обычный
35177,Обычный
35178,Обычный
35179,Обычный
35180,Обычный
35181,Обычный
35182,Обычный
35183,Обычный
35184,Плохой
35185,Плохой
35186,Плохой
35187,Обычный
35188,Плохой
35189,Плохой
35190,Плохой
35191,Плохой
35192,Обычный
35193,Обычный
35194,Обычный
35195,Обычный
35196,Обычный
35197,Обычный
35198,Обычный
35199,Обычный
35200,Обычный
35201,Обычный
35202,Обычный
35203,Обычный
35204,Обычный
35205,Обычный
35206,Обычный
35207,Обычный
35208,Плохой
35209,Плохой
35210,Обычный
35211,Плохой
35212,Плохой
35213,Плохой
35214,Обычный
35215,Плохой
35216,Обычный
35217,Обычный
35218,Обычный
35219,Обычный
35220,Обычный
35221,Обычный
35222,Обычный
35223,Обычный
35224,Хороший
35225,Хороший
35226,Хороший
35227,Хороший
35228,Хороший
35229,Хороший
35230,Хороший
35231,Хороший
35232,Обычный
35233,Обычный
35234,Обычный
35235,Обычный
35236,Обычный
35237,Обычный
35238,Обычный
35239,Обычный
35240,Плохой
35241,Плохой
35242,Плохой
35243,Плохой
35244,Плохой
35245,Плохой
35246,Плохой
35247,Плохой
35248,Обычный
35249,Обычный
35250,Обычный
35251,Обычный
35252,Обычный
35253,Обычный
35254,Обычный
35255,Обычный
35256,Обычный
35257,Обычный
35258,Обычный
35259,Обычный
35260,Обычный
35261,Обычный
35262,Обычный
35263,Обычный
35264,Хороший
35265,Хороший
35266,Хороший
35267,Хороший
35268,Обычный
35269,Обычный
35270,Хороший
35271,Хороший
35272,Плохой
35273,Плохой
35274,Плохой
35275,Плохой
35276,Плохой
35277,Плохой
35278,Плохой
35279,Плохой
35280,Обычный
35281,Обычный
35282,Обычный
35283,Обычный
35284,Обычный
35285,Обычный
35286,Обычный
35287,Обычный
35288,Обычный
35289,Обычный
35290,Обычный
35291,Обычный
35292,Обычный
35293,Обычный
35294,Обычный
35295,Обычный
35296,Обычный
35297,Обычный
35298,Обычный
35299,Обычный
35300,Обычный
35301,Обычный
35302,Обычный
35303,Обычный
35304,Обычный
35305,Обычный
35306,Обычный
35307,Обычный
35308,Обычный
35309,Обычный
35310,Обычный
35311,Обычный
35312,Обычный
35313,Обычный
35314,Обычный
35315,Обычный
35316,Обычный
35317,Обычный
35318,Обычный
35319,Обычный
35320,Обычный
35321,Обычный
35322,Обычный
35323,Обычный
35324,Обычный
35325,Обычный
35326,Обычный
35327,Обычный
35328,Обычный
35329,Обычный
35330,Обычный
35331,Обычный
35332,Обычный
35333,Обычный
35334,Обычный
35335,Обычный
35336,Обычный
